"round","investment","la","lb","lc","ld","le","lf","lg","lh","payoff","n","b","exolinks","star","core","session","group","role","bet","totalearnings","treatment","topinfo1","topinfo2","topinfo3"
67,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
51,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
65,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
59,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
62,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
63,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
57,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
52,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
55,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
56,0,0,0,0,0,1,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
29,0,0,1,0,0,0,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
20,0,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
27,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",3,2,1
28,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
31,0,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
21,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
30,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
25,0,0,0,0,0,0,1,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
33,0,0,0,0,0,1,0,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
18,0,0,1,0,0,0,0,0,0,82,8,66,1,1,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
32,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
23,0,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",4,2,1
22,0,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
24,0,0,0,0,0,0,1,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
26,0,0,1,0,0,0,0,0,0,-70,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
19,0,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"c",200,23.7000007629395,"n8b66EXO",2,1,0
30,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
25,1,0,0,0,0,0,1,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
21,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
23,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",4,2,1
31,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
22,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
29,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
32,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
26,1,0,1,0,0,0,0,0,0,-33,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
20,2,0,0,0,0,1,0,0,0,16,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
33,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
18,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
34,1,0,1,0,0,0,0,0,0,-33,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
27,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
19,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
28,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
48,2,0,0,0,0,1,0,0,0,16,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
38,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
39,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
40,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
51,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
50,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
44,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
37,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
41,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
43,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
36,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
46,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
47,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
49,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
45,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
35,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
42,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
75,1,0,0,0,0,0,0,0,0,37,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
72,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
71,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
74,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
73,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
70,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
69,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
68,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
2,3,0,0,0,0,0,0,0,0,210,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",4,3,2
10,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
11,0,0,1,0,0,0,0,0,0,82,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
5,1,0,0,0,0,0,0,0,0,169,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
12,2,0,1,0,0,0,0,0,0,16,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
7,1,0,1,0,0,0,0,0,0,250,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
17,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
1,4,0,1,0,0,0,0,0,0,-22,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",4,2,1
3,4,0,0,0,0,0,0,0,0,306,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",4,3,2
6,2,0,1,0,0,0,0,0,0,214,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
14,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
13,2,0,1,0,0,0,0,0,0,16,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
9,1,0,0,0,0,0,0,0,0,103,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
4,3,0,1,0,0,0,0,0,0,140,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",3,2,1
15,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
16,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
8,2,0,0,0,0,0,0,0,0,240,8,66,1,0,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
65,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
55,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
61,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
57,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
62,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
56,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
67,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
60,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
59,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
53,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
54,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
58,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
64,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
66,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
63,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
52,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"d",300,25.6000003814697,"n8b66EXO",2,1,0
64,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
58,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
63,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
61,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
62,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
57,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
60,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
56,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
67,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
54,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
66,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
51,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
53,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
55,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
65,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
52,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
71,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
74,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
70,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
72,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
73,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
68,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
75,2,0,0,0,0,0,0,0,0,174,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
69,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
23,0,0,0,0,0,0,1,0,0,82,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",4,2,1
26,1,0,1,0,0,0,0,0,0,-33,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
22,1,0,0,0,0,0,1,0,0,52,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
27,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
30,0,0,1,0,0,0,0,0,0,82,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
28,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
18,0,0,1,0,0,0,0,0,0,82,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
29,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
31,2,0,0,0,0,0,0,0,0,42,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
25,0,0,0,0,0,0,1,0,0,82,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
19,2,0,0,0,0,0,0,0,0,42,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
21,0,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
24,0,0,0,0,0,0,1,0,0,82,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
32,2,0,0,0,0,0,0,0,0,240,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
20,2,0,0,0,0,0,0,0,0,108,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
33,2,0,0,0,0,0,0,0,0,240,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
45,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
39,2,0,0,0,0,0,0,0,0,438,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
48,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
44,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
41,2,0,0,0,0,0,0,0,0,240,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
46,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
36,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
43,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
40,2,0,0,0,0,0,0,0,0,174,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
42,2,0,0,0,0,0,0,0,0,306,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
47,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
37,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
38,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
50,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
49,2,0,0,0,0,0,0,0,0,438,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
34,2,0,0,0,0,0,0,0,0,306,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
35,2,0,0,0,0,0,0,0,0,504,8,66,1,1,1,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
10,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
6,1,0,0,0,1,0,0,0,0,52,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
9,1,0,0,0,1,0,0,0,0,27,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
7,0,0,0,0,1,0,0,0,0,22,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
8,1,0,0,0,1,0,0,0,0,52,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
14,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
5,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
16,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
3,2,0,0,0,1,0,0,0,0,22,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",4,3,2
1,1,1,1,0,0,0,0,0,0,8,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",4,2,1
17,0,0,1,0,0,0,0,0,0,82,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
4,0,0,1,0,0,0,0,0,0,-70,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
15,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
11,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
2,2,0,0,0,0,0,0,0,0,42,8,66,1,0,0,16,1,"e",300,82.3000030517578,"n8b66EXO",4,3,2
12,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",2,1,0
13,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"e",300,82.3000030517578,"n8b66EXO",3,2,1
15,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
6,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
9,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
7,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
2,0,1,1,0,0,0,0,0,0,56,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",4,3,2
5,2,0,1,0,0,0,0,0,0,16,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
1,2,0,0,0,0,0,0,0,0,42,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",4,2,1
3,3,1,0,0,1,0,0,0,0,-100,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",4,3,2
11,2,0,1,0,0,0,0,0,0,16,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
17,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
10,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
4,1,0,0,0,1,0,0,0,0,71,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
12,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
13,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
14,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
8,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
30,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
23,2,0,0,0,0,0,0,0,0,174,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",4,2,1
34,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
27,2,0,1,0,0,0,0,0,0,82,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",3,2,1
24,2,0,0,0,0,0,0,0,0,372,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
18,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
25,2,0,0,0,0,0,0,0,0,438,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
31,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
32,1,0,1,0,0,0,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
21,2,0,0,0,0,0,0,0,0,108,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
29,1,0,1,0,0,0,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
20,2,0,0,0,0,0,0,0,0,108,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
28,2,0,1,0,0,0,0,0,0,16,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
22,2,0,0,0,0,0,0,0,0,174,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
33,1,0,0,0,0,1,0,0,0,52,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
26,2,0,0,0,0,0,0,0,0,240,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
19,1,0,0,0,0,0,0,0,0,37,8,66,1,0,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
67,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
58,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
52,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
54,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
64,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
65,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
63,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
60,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
53,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
59,1,0,0,0,0,1,0,0,0,52,8,66,1,1,0,16,1,"f",300,23.8999996185303,"n8b66EXO",2,1,0
